match_id,stage,stage_name,group,venue,kickoff_utc,taipei_date,taipei_time,home_code,home_name,home_flag,away_code,away_name,away_flag,match_url,live_url,live_score_url,share_card_svg,story_card_svg,calendar_ics,share_pack
51,group,Group B,B,BC Place Vancouver,2026-06-24T19:00:00.000Z,2026-06-25,03:00,SUI,Switzerland,🇨🇭,CAN,Canada,🇨🇦,https://ay-worldcup2026.zeabur.app/match/51,https://ay-worldcup2026.zeabur.app/live/switzerland-canada,https://ay-worldcup2026.zeabur.app/live-score/switzerland-canada,https://ay-worldcup2026.zeabur.app/match/51/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/51/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/51.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/51/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
52,group,Group B,B,Seattle Stadium,2026-06-24T19:00:00.000Z,2026-06-25,03:00,BIH,Bosnia & Herzegovina,🇧🇦,QAT,Qatar,🇶🇦,https://ay-worldcup2026.zeabur.app/match/52,https://ay-worldcup2026.zeabur.app/live/bosnia-and-herzegovina-qatar,https://ay-worldcup2026.zeabur.app/live-score/bosnia-and-herzegovina-qatar,https://ay-worldcup2026.zeabur.app/match/52/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/52/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/52.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/52/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
53,group,Group A,A,Mexico City Stadium,2026-06-25T01:00:00.000Z,2026-06-25,09:00,CZE,Czechia,🇨🇿,MEX,Mexico,🇲🇽,https://ay-worldcup2026.zeabur.app/match/53,https://ay-worldcup2026.zeabur.app/live/czechia-mexico,https://ay-worldcup2026.zeabur.app/live-score/czechia-mexico,https://ay-worldcup2026.zeabur.app/match/53/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/53/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/53.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/53/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
54,group,Group A,A,Monterrey Stadium,2026-06-25T01:00:00.000Z,2026-06-25,09:00,RSA,South Africa,🇿🇦,KOR,South Korea,🇰🇷,https://ay-worldcup2026.zeabur.app/match/54,https://ay-worldcup2026.zeabur.app/live/south-africa-south-korea,https://ay-worldcup2026.zeabur.app/live-score/south-africa-south-korea,https://ay-worldcup2026.zeabur.app/match/54/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/54/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/54.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/54/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
55,group,Group E,E,Philadelphia Stadium,2026-06-25T20:00:00.000Z,2026-06-26,04:00,CUW,Curaçao,🇨🇼,CIV,Côte d’Ivoire,🇨🇮,https://ay-worldcup2026.zeabur.app/match/55,https://ay-worldcup2026.zeabur.app/live/curacao-cote-d-ivoire,https://ay-worldcup2026.zeabur.app/live-score/curacao-cote-d-ivoire,https://ay-worldcup2026.zeabur.app/match/55/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/55/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/55.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/55/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
56,group,Group E,E,New York/New Jersey Stadium,2026-06-25T20:00:00.000Z,2026-06-26,04:00,ECU,Ecuador,🇪🇨,GER,Germany,🇩🇪,https://ay-worldcup2026.zeabur.app/match/56,https://ay-worldcup2026.zeabur.app/live/ecuador-germany,https://ay-worldcup2026.zeabur.app/live-score/ecuador-germany,https://ay-worldcup2026.zeabur.app/match/56/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/56/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/56.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/56/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
57,group,Group F,F,Dallas Stadium,2026-06-25T23:00:00.000Z,2026-06-26,07:00,JPN,Japan,🇯🇵,SWE,Sweden,🇸🇪,https://ay-worldcup2026.zeabur.app/match/57,https://ay-worldcup2026.zeabur.app/live/japan-sweden,https://ay-worldcup2026.zeabur.app/live-score/japan-sweden,https://ay-worldcup2026.zeabur.app/match/57/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/57/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/57.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/57/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
58,group,Group F,F,Kansas City Stadium,2026-06-25T23:00:00.000Z,2026-06-26,07:00,TUN,Tunisia,🇹🇳,NED,Netherlands,🇳🇱,https://ay-worldcup2026.zeabur.app/match/58,https://ay-worldcup2026.zeabur.app/live/tunisia-netherlands,https://ay-worldcup2026.zeabur.app/live-score/tunisia-netherlands,https://ay-worldcup2026.zeabur.app/match/58/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/58/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/58.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/58/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
59,group,Group D,D,Los Angeles Stadium,2026-06-26T02:00:00.000Z,2026-06-26,10:00,TUR,Türkiye,🇹🇷,USA,United States,🇺🇸,https://ay-worldcup2026.zeabur.app/match/59,https://ay-worldcup2026.zeabur.app/live/turkiye-usa,https://ay-worldcup2026.zeabur.app/live-score/turkiye-usa,https://ay-worldcup2026.zeabur.app/match/59/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/59/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/59.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/59/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
60,group,Group D,D,San Francisco Bay Area Stadium,2026-06-26T02:00:00.000Z,2026-06-26,10:00,PAR,Paraguay,🇵🇾,AUS,Australia,🇦🇺,https://ay-worldcup2026.zeabur.app/match/60,https://ay-worldcup2026.zeabur.app/live/paraguay-australia,https://ay-worldcup2026.zeabur.app/live-score/paraguay-australia,https://ay-worldcup2026.zeabur.app/match/60/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/60/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/60.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/60/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
61,group,Group I,I,Boston Stadium,2026-06-26T19:00:00.000Z,2026-06-27,03:00,NOR,Norway,🇳🇴,FRA,France,🇫🇷,https://ay-worldcup2026.zeabur.app/match/61,https://ay-worldcup2026.zeabur.app/live/norway-france,https://ay-worldcup2026.zeabur.app/live-score/norway-france,https://ay-worldcup2026.zeabur.app/match/61/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/61/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/61.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/61/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
62,group,Group I,I,Toronto Stadium,2026-06-26T19:00:00.000Z,2026-06-27,03:00,SEN,Senegal,🇸🇳,IRQ,Iraq,🇮🇶,https://ay-worldcup2026.zeabur.app/match/62,https://ay-worldcup2026.zeabur.app/live/senegal-iraq,https://ay-worldcup2026.zeabur.app/live-score/senegal-iraq,https://ay-worldcup2026.zeabur.app/match/62/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/62/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/62.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/62/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
63,group,Group G,G,Seattle Stadium,2026-06-27T03:00:00.000Z,2026-06-27,11:00,EGY,Egypt,🇪🇬,IRN,Iran,🇮🇷,https://ay-worldcup2026.zeabur.app/match/63,https://ay-worldcup2026.zeabur.app/live/egypt-iran,https://ay-worldcup2026.zeabur.app/live-score/egypt-iran,https://ay-worldcup2026.zeabur.app/match/63/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/63/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/63.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/63/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
64,group,Group G,G,BC Place Vancouver,2026-06-27T03:00:00.000Z,2026-06-27,11:00,NZL,New Zealand,🇳🇿,BEL,Belgium,🇧🇪,https://ay-worldcup2026.zeabur.app/match/64,https://ay-worldcup2026.zeabur.app/live/new-zealand-belgium,https://ay-worldcup2026.zeabur.app/live-score/new-zealand-belgium,https://ay-worldcup2026.zeabur.app/match/64/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/64/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/64.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/64/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
65,group,Group H,H,Houston Stadium,2026-06-27T00:00:00.000Z,2026-06-27,08:00,CPV,Cape Verde,🇨🇻,KSA,Saudi Arabia,🇸🇦,https://ay-worldcup2026.zeabur.app/match/65,https://ay-worldcup2026.zeabur.app/live/cape-verde-saudi-arabia,https://ay-worldcup2026.zeabur.app/live-score/cape-verde-saudi-arabia,https://ay-worldcup2026.zeabur.app/match/65/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/65/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/65.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/65/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
66,group,Group H,H,Guadalajara Stadium,2026-06-27T00:00:00.000Z,2026-06-27,08:00,URU,Uruguay,🇺🇾,ESP,Spain,🇪🇸,https://ay-worldcup2026.zeabur.app/match/66,https://ay-worldcup2026.zeabur.app/live/uruguay-spain,https://ay-worldcup2026.zeabur.app/live-score/uruguay-spain,https://ay-worldcup2026.zeabur.app/match/66/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/66/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/66.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/66/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
67,group,Group L,L,New York/New Jersey Stadium,2026-06-27T21:00:00.000Z,2026-06-28,05:00,PAN,Panama,🇵🇦,ENG,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,https://ay-worldcup2026.zeabur.app/match/67,https://ay-worldcup2026.zeabur.app/live/panama-england,https://ay-worldcup2026.zeabur.app/live-score/panama-england,https://ay-worldcup2026.zeabur.app/match/67/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/67/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/67.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/67/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
68,group,Group L,L,Philadelphia Stadium,2026-06-27T21:00:00.000Z,2026-06-28,05:00,CRO,Croatia,🇭🇷,GHA,Ghana,🇬🇭,https://ay-worldcup2026.zeabur.app/match/68,https://ay-worldcup2026.zeabur.app/live/croatia-ghana,https://ay-worldcup2026.zeabur.app/live-score/croatia-ghana,https://ay-worldcup2026.zeabur.app/match/68/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/68/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/68.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/68/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
69,group,Group J,J,Kansas City Stadium,2026-06-28T02:00:00.000Z,2026-06-28,10:00,ALG,Algeria,🇩🇿,AUT,Austria,🇦🇹,https://ay-worldcup2026.zeabur.app/match/69,https://ay-worldcup2026.zeabur.app/live/algeria-austria,https://ay-worldcup2026.zeabur.app/live-score/algeria-austria,https://ay-worldcup2026.zeabur.app/match/69/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/69/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/69.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/69/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
70,group,Group J,J,Dallas Stadium,2026-06-28T02:00:00.000Z,2026-06-28,10:00,JOR,Jordan,🇯🇴,ARG,Argentina,🇦🇷,https://ay-worldcup2026.zeabur.app/match/70,https://ay-worldcup2026.zeabur.app/live/jordan-argentina,https://ay-worldcup2026.zeabur.app/live-score/jordan-argentina,https://ay-worldcup2026.zeabur.app/match/70/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/70/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/70.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/70/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
71,group,Group K,K,Miami Stadium,2026-06-27T23:30:00.000Z,2026-06-28,07:30,COL,Colombia,🇨🇴,POR,Portugal,🇵🇹,https://ay-worldcup2026.zeabur.app/match/71,https://ay-worldcup2026.zeabur.app/live/colombia-portugal,https://ay-worldcup2026.zeabur.app/live-score/colombia-portugal,https://ay-worldcup2026.zeabur.app/match/71/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/71/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/71.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/71/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
72,group,Group K,K,Atlanta Stadium,2026-06-27T23:30:00.000Z,2026-06-28,07:30,COD,Congo - Kinshasa,🇨🇩,UZB,Uzbekistan,🇺🇿,https://ay-worldcup2026.zeabur.app/match/72,https://ay-worldcup2026.zeabur.app/live/congo-kinshasa-uzbekistan,https://ay-worldcup2026.zeabur.app/live-score/congo-kinshasa-uzbekistan,https://ay-worldcup2026.zeabur.app/match/72/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/72/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/72.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/72/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
73,r32,Round of 32,R32,Los Angeles Stadium,2026-06-28T19:00:00.000Z,2026-06-29,03:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/73,https://ay-worldcup2026.zeabur.app/live/match-73,https://ay-worldcup2026.zeabur.app/live-score/match-73,https://ay-worldcup2026.zeabur.app/match/73/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/73/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/73.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/73/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
74,r32,Round of 32,R32,Boston Stadium,2026-06-29T20:30:00.000Z,2026-06-30,04:30,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/74,https://ay-worldcup2026.zeabur.app/live/match-74,https://ay-worldcup2026.zeabur.app/live-score/match-74,https://ay-worldcup2026.zeabur.app/match/74/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/74/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/74.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/74/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
75,r32,Round of 32,R32,Monterrey Stadium,2026-06-30T01:00:00.000Z,2026-06-30,09:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/75,https://ay-worldcup2026.zeabur.app/live/match-75,https://ay-worldcup2026.zeabur.app/live-score/match-75,https://ay-worldcup2026.zeabur.app/match/75/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/75/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/75.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/75/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
76,r32,Round of 32,R32,Houston Stadium,2026-06-29T17:00:00.000Z,2026-06-30,01:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/76,https://ay-worldcup2026.zeabur.app/live/match-76,https://ay-worldcup2026.zeabur.app/live-score/match-76,https://ay-worldcup2026.zeabur.app/match/76/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/76/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/76.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/76/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
77,r32,Round of 32,R32,New York/New Jersey Stadium,2026-06-30T21:00:00.000Z,2026-07-01,05:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/77,https://ay-worldcup2026.zeabur.app/live/match-77,https://ay-worldcup2026.zeabur.app/live-score/match-77,https://ay-worldcup2026.zeabur.app/match/77/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/77/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/77.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/77/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
78,r32,Round of 32,R32,Dallas Stadium,2026-06-30T17:00:00.000Z,2026-07-01,01:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/78,https://ay-worldcup2026.zeabur.app/live/match-78,https://ay-worldcup2026.zeabur.app/live-score/match-78,https://ay-worldcup2026.zeabur.app/match/78/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/78/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/78.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/78/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
79,r32,Round of 32,R32,Mexico City Stadium,2026-07-01T01:00:00.000Z,2026-07-01,09:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/79,https://ay-worldcup2026.zeabur.app/live/match-79,https://ay-worldcup2026.zeabur.app/live-score/match-79,https://ay-worldcup2026.zeabur.app/match/79/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/79/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/79.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/79/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
